AgentID,CallID,CustomerID,PickedUp,Duration,ProductSold,Agent_Name
10,5376,391,Yes,228,1,Agent X
10,9010,930,Yes,101,0,Agent X
10,7674,411,Yes,147,0,Agent X
10,8363,799,No,0,0,Agent X
10,3189,744,Yes,169,0,Agent X
10,4369,616,Yes,260,0,Agent X
10,5382,44,Yes,172,0,Agent X
10,9974,114,Yes,155,0,Agent X
10,5598,420,No,0,0,Agent X
10,8533,23,Yes,167,0,Agent X
10,9217,134,No,0,0,Agent X
10,1674,567,No,0,0,Agent X
10,8276,322,No,0,0,Agent X
10,2552,668,No,0,0,Agent X
10,6955,361,No,0,0,Agent X
10,9184,121,Yes,214,0,Agent X
10,8550,685,Yes,149,1,Agent X
10,8337,399,Yes,159,1,Agent X
10,2638,995,Yes,169,0,Agent X
10,9065,815,Yes,224,0,Agent X
10,1225,366,Yes,109,0,Agent X
10,9652,836,No,0,0,Agent X
10,2521,131,Yes,156,0,Agent X
10,8666,964,Yes,181,0,Agent X
10,3238,584,Yes,195,0,Agent X
10,8695,940,Yes,192,1,Agent X
10,2471,150,Yes,103,0,Agent X
10,4877,427,No,0,0,Agent X
10,2204,949,Yes,292,1,Agent X
10,5764,285,Yes,119,0,Agent X
10,1033,48,Yes,239,1,Agent X
10,3053,604,Yes,125,0,Agent X
10,5708,834,Yes,114,0,Agent X
10,2127,265,No,0,0,Agent X
10,9710,230,Yes,189,0,Agent X
10,5207,650,Yes,238,0,Agent X
10,6528,615,Yes,149,0,Agent X
10,1976,569,No,0,0,Agent X
10,1953,48,Yes,218,1,Agent X
10,8247,360,Yes,154,0,Agent X
10,2661,308,Yes,128,0,Agent X
10,6865,703,No,0,0,Agent X
10,2553,673,Yes,186,0,Agent X
10,2704,838,Yes,140,0,Agent X
10,9735,453,Yes,126,0,Agent X
10,8609,452,No,0,0,Agent X
10,2021,426,Yes,203,0,Agent X
10,7558,82,Yes,171,1,Agent X
10,8691,238,Yes,147,1,Agent X
10,4942,550,Yes,184,0,Agent X
10,9615,746,Yes,144,0,Agent X
10,6457,234,Yes,108,1,Agent X
10,4837,669,No,0,0,Agent X
10,6082,343,No,0,0,Agent X
10,8296,257,Yes,129,0,Agent X
10,5566,810,Yes,146,0,Agent X
10,6068,675,No,0,0,Agent X
10,3250,952,No,0,0,Agent X
10,1423,115,No,0,0,Agent X
10,2538,853,Yes,142,1,Agent X
10,2470,81,No,0,0,Agent X
10,2541,391,Yes,189,0,Agent X
10,9140,972,Yes,169,0,Agent X
10,7456,336,Yes,181,0,Agent X
10,9282,703,Yes,233,0,Agent X
10,8028,73,Yes,149,1,Agent X
10,5749,466,No,0,0,Agent X
10,8321,726,Yes,199,1,Agent X
10,9775,852,Yes,123,0,Agent X
10,3112,723,Yes,197,0,Agent X
10,8394,76,Yes,229,0,Agent X
10,9215,296,No,0,0,Agent X
10,2152,389,Yes,199,1,Agent X
10,2388,840,No,0,0,Agent X
10,9800,626,Yes,155,0,Agent X
10,9239,904,Yes,184,0,Agent X
10,8640,355,Yes,204,1,Agent X
10,8429,319,Yes,322,1,Agent X
10,4449,833,Yes,185,0,Agent X
10,7050,215,No,0,0,Agent X
10,4106,333,Yes,152,0,Agent X
10,5439,3,Yes,216,0,Agent X
10,8065,635,Yes,128,1,Agent X
2,6406,786,No,0,0,Christopher Moreno
2,5415,960,No,0,0,Christopher Moreno
2,711,156,Yes,160,0,Christopher Moreno
2,8064,665,Yes,181,0,Christopher Moreno
2,8469,471,Yes,159,1,Christopher Moreno
2,5322,957,Yes,132,0,Christopher Moreno
2,5677,52,Yes,118,1,Christopher Moreno
2,6331,0,No,0,0,Christopher Moreno
2,1438,899,Yes,166,0,Christopher Moreno
2,9339,734,Yes,257,1,Christopher Moreno
2,5135,303,No,0,0,Christopher Moreno
2,174,239,Yes,160,1,Christopher Moreno
2,2694,377,Yes,214,0,Christopher Moreno
2,4634,601,Yes,147,1,Christopher Moreno
2,4241,678,Yes,198,1,Christopher Moreno
2,1440,382,Yes,261,0,Christopher Moreno
2,5295,837,No,0,0,Christopher Moreno
2,882,329,No,0,0,Christopher Moreno
2,2852,908,Yes,141,0,Christopher Moreno
2,631,210,Yes,141,0,Christopher Moreno
2,6164,174,Yes,249,1,Christopher Moreno
2,4714,379,No,0,0,Christopher Moreno
2,2767,25,No,0,0,Christopher Moreno
2,9035,330,Yes,201,0,Christopher Moreno
2,9212,55,No,0,0,Christopher Moreno
2,214,650,No,0,0,Christopher Moreno
2,2162,709,No,0,0,Christopher Moreno
2,7998,365,Yes,182,1,Christopher Moreno
2,7983,781,Yes,199,1,Christopher Moreno
2,802,478,Yes,204,0,Christopher Moreno
2,6088,211,Yes,261,0,Christopher Moreno
2,1564,554,Yes,117,0,Christopher Moreno
2,3586,697,No,0,0,Christopher Moreno
2,3389,362,Yes,135,0,Christopher Moreno
2,4346,273,No,0,0,Christopher Moreno
2,4834,146,Yes,214,1,Christopher Moreno
2,1796,223,Yes,116,0,Christopher Moreno
2,14,601,Yes,179,0,Christopher Moreno
2,6742,133,Yes,97,0,Christopher Moreno
2,3880,146,Yes,160,0,Christopher Moreno
2,2529,240,Yes,115,0,Christopher Moreno
2,1856,57,Yes,214,0,Christopher Moreno
2,6568,410,Yes,186,1,Christopher Moreno
2,8595,677,Yes,152,0,Christopher Moreno
2,1565,408,Yes,203,1,Christopher Moreno
2,8392,252,Yes,138,0,Christopher Moreno
2,5045,281,Yes,141,1,Christopher Moreno
2,3384,649,Yes,169,0,Christopher Moreno
2,3620,776,Yes,177,1,Christopher Moreno
2,8952,794,Yes,207,1,Christopher Moreno
2,661,106,Yes,228,0,Christopher Moreno
2,2647,346,No,0,0,Christopher Moreno
2,621,283,Yes,169,0,Christopher Moreno
2,1043,706,No,0,0,Christopher Moreno
2,8874,277,Yes,200,0,Christopher Moreno
2,7754,337,Yes,152,0,Christopher Moreno
2,1316,377,Yes,163,1,Christopher Moreno
2,6163,162,Yes,120,0,Christopher Moreno
2,1046,563,Yes,206,0,Christopher Moreno
2,6694,766,Yes,202,0,Christopher Moreno
2,1562,637,Yes,83,1,Christopher Moreno
2,7824,147,No,0,0,Christopher Moreno
2,7672,329,Yes,120,0,Christopher Moreno
2,6823,259,Yes,211,0,Christopher Moreno
2,2341,601,Yes,158,0,Christopher Moreno
2,4485,790,Yes,300,0,Christopher Moreno
2,8547,164,Yes,251,0,Christopher Moreno
2,1489,198,Yes,101,0,Christopher Moreno
2,6850,620,Yes,127,1,Christopher Moreno
2,1691,436,Yes,205,0,Christopher Moreno
2,3302,588,Yes,135,0,Christopher Moreno
2,9955,958,Yes,196,0,Christopher Moreno
2,1519,843,Yes,187,0,Christopher Moreno
2,5161,600,No,0,0,Christopher Moreno
2,6857,676,Yes,206,1,Christopher Moreno
2,1027,233,Yes,120,0,Christopher Moreno
2,4344,874,Yes,214,1,Christopher Moreno
2,88,292,Yes,176,0,Christopher Moreno
2,7047,234,Yes,85,0,Christopher Moreno
2,1974,246,Yes,215,0,Christopher Moreno
2,8913,100,Yes,171,0,Christopher Moreno
2,2744,645,No,0,0,Christopher Moreno
2,8551,574,No,0,0,Christopher Moreno
2,1125,683,Yes,164,0,Christopher Moreno
2,9336,314,No,0,0,Christopher Moreno
2,7512,420,No,0,0,Christopher Moreno
2,9873,434,No,0,0,Christopher Moreno
2,586,582,No,0,0,Christopher Moreno
2,4556,900,No,0,0,Christopher Moreno
2,3020,605,Yes,162,0,Christopher Moreno
2,8153,260,Yes,136,1,Christopher Moreno
2,720,625,Yes,113,1,Christopher Moreno
2,4795,85,No,0,0,Christopher Moreno
2,2056,898,Yes,151,0,Christopher Moreno
2,3892,716,No,0,0,Christopher Moreno
2,9763,985,Yes,164,0,Christopher Moreno
2,2974,447,Yes,175,0,Christopher Moreno
2,3772,578,Yes,151,0,Christopher Moreno
2,5452,109,Yes,143,1,Christopher Moreno
2,2054,366,Yes,271,0,Christopher Moreno
2,2501,124,No,0,0,Christopher Moreno
2,9704,406,Yes,165,0,Christopher Moreno
2,2039,984,Yes,134,0,Christopher Moreno
2,7129,485,Yes,188,0,Christopher Moreno
2,9443,559,Yes,153,0,Christopher Moreno
2,1852,601,No,0,0,Christopher Moreno
2,5660,423,No,0,0,Christopher Moreno
2,8103,412,No,0,0,Christopher Moreno
2,4310,556,Yes,163,0,Christopher Moreno
2,8925,403,No,0,0,Christopher Moreno
2,4715,771,Yes,203,0,Christopher Moreno
2,6093,878,Yes,162,1,Christopher Moreno
2,733,976,No,0,0,Christopher Moreno
2,6070,738,Yes,273,1,Christopher Moreno
2,6920,506,Yes,143,1,Christopher Moreno
2,467,945,Yes,226,1,Christopher Moreno
2,1318,993,No,0,0,Christopher Moreno
2,7545,74,No,0,0,Christopher Moreno
2,3820,867,Yes,167,0,Christopher Moreno
2,6821,559,Yes,234,1,Christopher Moreno
2,3309,180,Yes,176,0,Christopher Moreno
2,9630,92,No,0,0,Christopher Moreno
2,5863,832,No,0,0,Christopher Moreno
2,8360,782,Yes,285,0,Christopher Moreno
2,2312,11,Yes,204,1,Christopher Moreno
2,2327,958,No,0,0,Christopher Moreno
2,5498,363,No,0,0,Christopher Moreno
2,6609,751,Yes,275,0,Christopher Moreno
2,7298,834,Yes,200,1,Christopher Moreno
2,459,180,Yes,241,0,Christopher Moreno
2,3616,387,No,0,0,Christopher Moreno
2,8032,167,Yes,200,0,Christopher Moreno
2,945,566,Yes,152,0,Christopher Moreno
2,9482,46,Yes,186,0,Christopher Moreno
2,2272,984,No,0,0,Christopher Moreno
2,5701,714,Yes,91,0,Christopher Moreno
2,6715,928,No,0,0,Christopher Moreno
2,7213,562,Yes,186,1,Christopher Moreno
2,9419,970,Yes,177,0,Christopher Moreno
2,1973,917,Yes,157,0,Christopher Moreno
2,3312,599,Yes,152,0,Christopher Moreno
2,7715,460,No,0,0,Christopher Moreno
2,871,264,No,0,0,Christopher Moreno
2,266,251,Yes,210,1,Christopher Moreno
2,822,363,Yes,189,0,Christopher Moreno
2,2419,728,Yes,139,0,Christopher Moreno
2,881,164,Yes,196,0,Christopher Moreno
2,8628,43,Yes,178,0,Christopher Moreno
2,880,503,Yes,197,1,Christopher Moreno
2,7333,825,Yes,207,0,Christopher Moreno
2,2417,254,Yes,248,0,Christopher Moreno
2,165,619,No,0,0,Christopher Moreno
2,4298,290,Yes,153,0,Christopher Moreno
2,3492,676,Yes,140,0,Christopher Moreno
2,7446,977,No,0,0,Christopher Moreno
2,3738,563,Yes,182,1,Christopher Moreno
2,982,166,No,0,0,Christopher Moreno
2,1361,368,Yes,197,0,Christopher Moreno
2,1672,194,Yes,123,0,Christopher Moreno
2,2322,749,Yes,105,1,Christopher Moreno
2,1287,846,No,0,0,Christopher Moreno
2,5104,791,No,0,0,Christopher Moreno
2,3474,637,No,0,0,Christopher Moreno
2,3122,357,Yes,175,0,Christopher Moreno
2,8589,639,No,0,0,Christopher Moreno
2,3218,252,No,0,0,Christopher Moreno
2,9831,666,No,0,0,Christopher Moreno
2,8711,234,Yes,173,0,Christopher Moreno
2,9833,987,Yes,237,0,Christopher Moreno
2,8834,508,Yes,140,0,Christopher Moreno
2,2523,204,No,0,0,Christopher Moreno
2,9008,70,Yes,167,1,Christopher Moreno
2,27,727,Yes,219,1,Christopher Moreno
2,6240,673,Yes,200,0,Christopher Moreno
2,6481,284,Yes,145,0,Christopher Moreno
2,3080,246,Yes,181,1,Christopher Moreno
2,5280,824,Yes,114,1,Christopher Moreno
2,9048,504,Yes,176,0,Christopher Moreno
2,8115,693,Yes,134,0,Christopher Moreno
2,923,217,Yes,185,0,Christopher Moreno
2,8362,535,Yes,127,0,Christopher Moreno
2,1893,786,Yes,124,0,Christopher Moreno
2,2384,500,Yes,96,0,Christopher Moreno
2,670,407,Yes,159,0,Christopher Moreno
2,9396,779,Yes,175,0,Christopher Moreno
2,4142,15,No,0,0,Christopher Moreno
2,6578,918,Yes,78,1,Christopher Moreno
2,9884,319,Yes,210,0,Christopher Moreno
2,7616,73,Yes,230,1,Christopher Moreno
2,7183,269,Yes,151,0,Christopher Moreno
2,7078,788,Yes,171,1,Christopher Moreno
2,2431,532,Yes,225,1,Christopher Moreno
2,7687,805,Yes,148,0,Christopher Moreno
2,7686,404,Yes,144,0,Christopher Moreno
2,2883,142,Yes,202,0,Christopher Moreno
2,2680,108,Yes,109,0,Christopher Moreno
2,8742,433,Yes,158,0,Christopher Moreno
2,5413,477,Yes,123,1,Christopher Moreno
2,958,146,Yes,239,0,Christopher Moreno
2,8342,605,Yes,171,0,Christopher Moreno
2,2797,863,Yes,201,1,Christopher Moreno
2,2943,328,Yes,229,0,Christopher Moreno
2,1544,153,No,0,0,Christopher Moreno
2,7413,346,Yes,156,0,Christopher Moreno
2,4467,307,Yes,153,1,Christopher Moreno
2,1312,747,Yes,246,0,Christopher Moreno
2,8144,107,Yes,270,1,Christopher Moreno
2,3503,37,Yes,165,0,Christopher Moreno
2,4350,609,Yes,227,1,Christopher Moreno
2,3869,50,No,0,0,Christopher Moreno
2,1344,280,No,0,0,Christopher Moreno
2,3979,27,Yes,191,0,Christopher Moreno
2,105,681,Yes,122,0,Christopher Moreno
2,4913,889,Yes,266,0,Christopher Moreno
2,4619,873,Yes,188,0,Christopher Moreno
2,8868,932,Yes,108,0,Christopher Moreno
2,9668,668,Yes,84,0,Christopher Moreno
2,6903,946,Yes,128,0,Christopher Moreno
2,7671,928,Yes,140,0,Christopher Moreno
2,5093,29,Yes,200,0,Christopher Moreno
2,1086,234,Yes,131,0,Christopher Moreno
2,5847,547,No,0,0,Christopher Moreno
2,2303,947,Yes,186,1,Christopher Moreno
2,6567,646,Yes,179,1,Christopher Moreno
2,3626,957,Yes,250,0,Christopher Moreno
2,7005,939,Yes,190,0,Christopher Moreno
2,1611,600,No,0,0,Christopher Moreno
2,9611,151,No,0,0,Christopher Moreno
2,4968,550,Yes,219,0,Christopher Moreno
2,1462,890,Yes,180,0,Christopher Moreno
2,649,993,Yes,220,1,Christopher Moreno
2,892,595,No,0,0,Christopher Moreno
2,2109,740,Yes,170,0,Christopher Moreno
2,7850,626,Yes,171,0,Christopher Moreno
2,2675,638,Yes,121,0,Christopher Moreno
2,5069,734,Yes,163,0,Christopher Moreno
2,4381,669,Yes,162,0,Christopher Moreno
2,4302,49,Yes,131,0,Christopher Moreno
2,8879,538,No,0,0,Christopher Moreno
2,8744,773,Yes,203,1,Christopher Moreno
2,2051,716,Yes,128,1,Christopher Moreno
2,8571,958,Yes,190,0,Christopher Moreno
2,8546,316,Yes,179,0,Christopher Moreno
2,2565,413,Yes,186,0,Christopher Moreno
2,1228,14,Yes,158,0,Christopher Moreno
2,7332,106,Yes,228,0,Christopher Moreno
2,4997,654,Yes,202,1,Christopher Moreno
2,8915,934,Yes,239,0,Christopher Moreno
2,2695,217,No,0,0,Christopher Moreno
2,6975,28,Yes,123,0,Christopher Moreno
2,1236,479,Yes,216,0,Christopher Moreno
2,9905,981,No,0,0,Christopher Moreno
2,1928,207,No,0,0,Christopher Moreno
2,855,672,No,0,0,Christopher Moreno
2,130,436,No,0,0,Christopher Moreno
2,2700,234,Yes,243,1,Christopher Moreno
2,2865,698,Yes,211,0,Christopher Moreno
2,1082,145,No,0,0,Christopher Moreno
2,392,581,Yes,194,1,Christopher Moreno
2,3307,128,Yes,62,1,Christopher Moreno
2,8805,24,No,0,0,Christopher Moreno
2,759,727,Yes,146,0,Christopher Moreno
2,4041,737,Yes,161,1,Christopher Moreno
2,6709,845,Yes,167,1,Christopher Moreno
2,6974,83,Yes,191,0,Christopher Moreno
2,3980,869,Yes,68,0,Christopher Moreno
2,3168,275,No,0,0,Christopher Moreno
2,1248,669,Yes,248,0,Christopher Moreno
2,5344,69,No,0,0,Christopher Moreno
2,5898,173,Yes,168,0,Christopher Moreno
2,6794,443,Yes,189,0,Christopher Moreno
2,9981,958,Yes,241,1,Christopher Moreno
2,6590,334,No,0,0,Christopher Moreno
2,3404,733,Yes,246,1,Christopher Moreno
2,5777,905,Yes,203,0,Christopher Moreno
2,9899,27,Yes,181,0,Christopher Moreno
2,1142,401,No,0,0,Christopher Moreno
2,5655,797,Yes,102,0,Christopher Moreno
2,7948,372,No,0,0,Christopher Moreno
2,8515,179,No,0,0,Christopher Moreno
2,164,317,No,0,0,Christopher Moreno
2,8826,586,No,0,0,Christopher Moreno
2,9069,273,Yes,214,1,Christopher Moreno
2,7736,259,Yes,156,0,Christopher Moreno
2,1394,236,No,0,0,Christopher Moreno
2,3701,918,No,0,0,Christopher Moreno
2,4430,557,Yes,247,0,Christopher Moreno
2,4431,319,Yes,141,1,Christopher Moreno
2,7376,822,Yes,113,1,Christopher Moreno
2,2611,399,Yes,198,0,Christopher Moreno
2,8227,832,Yes,214,1,Christopher Moreno
2,4545,481,No,0,0,Christopher Moreno
2,9150,184,No,0,0,Christopher Moreno
2,2116,619,Yes,204,1,Christopher Moreno
2,4965,646,No,0,0,Christopher Moreno
2,6939,427,Yes,279,0,Christopher Moreno
2,9880,475,Yes,101,0,Christopher Moreno
2,1850,495,Yes,147,0,Christopher Moreno
2,1891,448,No,0,0,Christopher Moreno
2,2381,969,Yes,182,1,Christopher Moreno
2,4320,439,Yes,269,0,Christopher Moreno
2,6415,41,Yes,140,0,Christopher Moreno
2,5675,25,Yes,178,0,Christopher Moreno
2,4324,748,No,0,0,Christopher Moreno
2,3342,472,Yes,189,0,Christopher Moreno
2,9582,62,Yes,244,0,Christopher Moreno
2,268,536,Yes,238,0,Christopher Moreno
2,8898,404,No,0,0,Christopher Moreno
2,527,551,Yes,242,0,Christopher Moreno
2,7439,262,Yes,273,0,Christopher Moreno
2,3036,999,Yes,160,0,Christopher Moreno
2,5733,993,Yes,316,0,Christopher Moreno
2,5515,206,Yes,90,1,Christopher Moreno
2,6633,921,Yes,187,1,Christopher Moreno
2,8859,774,Yes,188,0,Christopher Moreno
2,3365,421,Yes,173,0,Christopher Moreno
2,815,895,No,0,0,Christopher Moreno
2,8620,314,Yes,158,0,Christopher Moreno
2,3124,647,No,0,0,Christopher Moreno
2,8775,623,Yes,226,0,Christopher Moreno
2,9989,626,Yes,270,1,Christopher Moreno
2,2278,40,Yes,165,1,Christopher Moreno
2,6436,190,Yes,195,0,Christopher Moreno
2,6439,662,Yes,140,0,Christopher Moreno
2,580,963,No,0,0,Christopher Moreno
2,3497,68,Yes,213,0,Christopher Moreno
2,4713,825,Yes,188,0,Christopher Moreno
2,2043,614,No,0,0,Christopher Moreno
2,6930,460,Yes,55,1,Christopher Moreno
2,2648,674,Yes,223,0,Christopher Moreno
2,2165,735,No,0,0,Christopher Moreno
2,9243,376,Yes,221,0,Christopher Moreno
2,4100,883,Yes,199,1,Christopher Moreno
2,102,197,No,0,0,Christopher Moreno
2,3872,124,Yes,242,0,Christopher Moreno
2,9546,383,No,0,0,Christopher Moreno
2,6981,195,Yes,172,1,Christopher Moreno
2,1527,105,No,0,0,Christopher Moreno
2,7790,614,No,0,0,Christopher Moreno
2,7426,519,No,0,0,Christopher Moreno
2,3390,746,Yes,225,1,Christopher Moreno
2,8521,244,Yes,125,0,Christopher Moreno
2,719,201,Yes,156,0,Christopher Moreno
2,7675,885,No,0,0,Christopher Moreno
2,2302,470,Yes,241,0,Christopher Moreno
2,1196,298,No,0,0,Christopher Moreno
2,8452,336,No,0,0,Christopher Moreno
2,4171,93,Yes,224,0,Christopher Moreno
2,7680,76,Yes,210,0,Christopher Moreno
2,7964,965,No,0,0,Christopher Moreno
2,5263,977,No,0,0,Christopher Moreno
2,36,175,Yes,256,0,Christopher Moreno
2,3120,498,Yes,237,0,Christopher Moreno
2,3730,280,No,0,0,Christopher Moreno
2,3524,105,Yes,138,0,Christopher Moreno
2,8171,214,Yes,153,0,Christopher Moreno
2,4135,840,Yes,223,1,Christopher Moreno
2,1220,717,Yes,252,1,Christopher Moreno
2,4865,574,No,0,0,Christopher Moreno
2,3411,985,Yes,204,0,Christopher Moreno
2,8905,293,Yes,234,0,Christopher Moreno
2,7329,122,No,0,0,Christopher Moreno
2,5615,503,Yes,103,0,Christopher Moreno
2,496,817,Yes,133,0,Christopher Moreno
2,7085,828,Yes,229,1,Christopher Moreno
2,6845,884,Yes,177,0,Christopher Moreno
2,133,97,Yes,304,0,Christopher Moreno
2,6604,177,Yes,137,1,Christopher Moreno
2,4148,799,Yes,183,0,Christopher Moreno
2,2571,316,No,0,0,Christopher Moreno
2,6003,511,Yes,217,0,Christopher Moreno
2,265,659,Yes,140,0,Christopher Moreno
2,870,999,Yes,201,1,Christopher Moreno
2,6365,900,Yes,119,1,Christopher Moreno
2,6126,604,Yes,192,0,Christopher Moreno
2,5327,138,Yes,197,0,Christopher Moreno
2,6328,541,Yes,190,0,Christopher Moreno
2,1808,525,No,0,0,Christopher Moreno
2,6738,113,Yes,116,0,Christopher Moreno
2,8195,616,No,0,0,Christopher Moreno
2,5630,177,Yes,141,0,Christopher Moreno
2,6494,345,Yes,161,0,Christopher Moreno
2,638,221,No,0,0,Christopher Moreno
2,5634,347,Yes,238,1,Christopher Moreno
2,6986,540,Yes,73,0,Christopher Moreno
2,1988,641,Yes,225,1,Christopher Moreno
2,6387,786,No,0,0,Christopher Moreno
2,1256,696,No,0,0,Christopher Moreno
2,161,940,Yes,196,0,Christopher Moreno
2,4616,4,No,0,0,Christopher Moreno
2,7196,217,No,0,0,Christopher Moreno
2,2144,855,Yes,159,1,Christopher Moreno
2,8776,763,Yes,238,0,Christopher Moreno
2,3403,922,Yes,159,0,Christopher Moreno
2,2837,576,Yes,117,0,Christopher Moreno
2,1260,937,Yes,161,0,Christopher Moreno
2,4663,266,Yes,256,0,Christopher Moreno
2,6757,966,Yes,132,0,Christopher Moreno
2,4908,391,No,0,0,Christopher Moreno
2,3694,646,No,0,0,Christopher Moreno
2,2114,968,Yes,100,0,Christopher Moreno
2,5275,988,No,0,0,Christopher Moreno
2,8583,14,Yes,209,1,Christopher Moreno
2,3087,790,Yes,184,0,Christopher Moreno
2,3454,889,Yes,150,0,Christopher Moreno
2,8222,87,Yes,154,0,Christopher Moreno
2,905,227,Yes,212,1,Christopher Moreno
2,8587,817,Yes,156,1,Christopher Moreno
2,4186,892,No,0,0,Christopher Moreno
2,8956,452,No,0,0,Christopher Moreno
2,8590,446,No,0,0,Christopher Moreno
2,2489,664,Yes,181,1,Christopher Moreno
2,8224,163,Yes,130,0,Christopher Moreno
2,9327,367,Yes,222,0,Christopher Moreno
2,7017,734,Yes,138,0,Christopher Moreno
2,429,953,No,0,0,Christopher Moreno
2,6249,66,Yes,174,0,Christopher Moreno
2,5252,809,Yes,279,0,Christopher Moreno
2,1773,882,Yes,303,0,Christopher Moreno
2,7267,88,Yes,173,0,Christopher Moreno
2,5420,991,No,0,0,Christopher Moreno
2,5927,767,Yes,154,0,Christopher Moreno
2,191,724,No,0,0,Christopher Moreno
2,3228,278,Yes,242,0,Christopher Moreno
2,5423,652,No,0,0,Christopher Moreno
2,1574,631,No,0,0,Christopher Moreno
2,9512,222,Yes,170,1,Christopher Moreno
2,7072,708,Yes,61,0,Christopher Moreno
2,1094,386,Yes,137,0,Christopher Moreno
2,8331,182,Yes,130,0,Christopher Moreno
2,1621,686,Yes,170,0,Christopher Moreno
2,6831,53,No,0,0,Christopher Moreno
2,4415,786,No,0,0,Christopher Moreno
2,1014,639,No,0,0,Christopher Moreno
2,8253,793,Yes,176,0,Christopher Moreno
2,7886,916,Yes,122,1,Christopher Moreno
2,9732,9,Yes,116,0,Christopher Moreno
2,3490,266,No,0,0,Christopher Moreno
2,695,434,No,0,0,Christopher Moreno
2,1302,837,No,0,0,Christopher Moreno
2,2759,574,Yes,175,0,Christopher Moreno
2,2884,632,No,0,0,Christopher Moreno
2,7531,673,No,0,0,Christopher Moreno
2,7408,898,Yes,155,0,Christopher Moreno
2,2277,199,Yes,159,0,Christopher Moreno
2,6679,952,No,0,0,Christopher Moreno
2,5953,720,Yes,211,0,Christopher Moreno
2,2765,228,Yes,198,0,Christopher Moreno
2,5449,626,Yes,126,0,Christopher Moreno
2,5200,496,No,0,0,Christopher Moreno
2,2044,901,Yes,189,0,Christopher Moreno
2,4957,138,Yes,283,0,Christopher Moreno
2,8269,295,No,0,0,Christopher Moreno
2,1195,671,Yes,192,0,Christopher Moreno
2,4233,823,Yes,134,0,Christopher Moreno
2,6327,178,Yes,163,0,Christopher Moreno
2,4724,431,No,0,0,Christopher Moreno
2,2623,436,Yes,182,1,Christopher Moreno
2,4355,371,No,0,0,Christopher Moreno
2,6454,848,Yes,183,0,Christopher Moreno
2,8759,744,Yes,164,0,Christopher Moreno
2,5089,791,Yes,261,0,Christopher Moreno
2,4242,318,Yes,206,1,Christopher Moreno
2,5589,522,No,0,0,Christopher Moreno
2,1448,117,No,0,0,Christopher Moreno
2,4246,20,Yes,127,0,Christopher Moreno
2,724,108,Yes,218,0,Christopher Moreno
2,8526,378,Yes,126,0,Christopher Moreno
2,3358,703,Yes,191,1,Christopher Moreno
2,9223,996,No,0,0,Christopher Moreno
2,1215,295,Yes,182,0,Christopher Moreno
2,6632,536,Yes,123,1,Christopher Moreno
2,810,687,Yes,213,0,Christopher Moreno
2,8860,381,No,0,0,Christopher Moreno
2,1338,233,Yes,241,1,Christopher Moreno
2,9262,807,Yes,205,1,Christopher Moreno
2,7075,408,Yes,164,0,Christopher Moreno
2,9898,131,Yes,72,0,Christopher Moreno
2,6473,820,No,0,0,Christopher Moreno
2,977,577,Yes,228,0,Christopher Moreno
2,6843,476,Yes,232,0,Christopher Moreno
2,6111,404,No,0,0,Christopher Moreno
2,9269,400,No,0,0,Christopher Moreno
2,9149,386,No,0,0,Christopher Moreno
2,986,512,Yes,105,0,Christopher Moreno
2,622,84,Yes,195,0,Christopher Moreno
2,2079,823,Yes,159,0,Christopher Moreno
2,4751,840,Yes,218,0,Christopher Moreno
2,3538,127,Yes,95,1,Christopher Moreno
2,136,436,Yes,232,0,Christopher Moreno
2,507,1000,No,0,0,Christopher Moreno
2,1112,970,Yes,110,1,Christopher Moreno
2,1114,393,Yes,263,0,Christopher Moreno
2,9534,575,No,0,0,Christopher Moreno
2,6855,92,No,0,0,Christopher Moreno
2,4637,945,Yes,203,0,Christopher Moreno
2,6493,181,Yes,147,1,Christopher Moreno
2,3140,470,Yes,213,1,Christopher Moreno
2,3429,105,No,0,0,Christopher Moreno
2,4644,239,Yes,217,0,Christopher Moreno
2,5128,599,Yes,246,0,Christopher Moreno
2,2824,632,No,0,0,Christopher Moreno
2,3186,976,Yes,138,0,Christopher Moreno
2,6253,798,Yes,70,0,Christopher Moreno
2,3192,974,Yes,179,0,Christopher Moreno
2,3800,902,No,0,0,Christopher Moreno
2,6016,526,No,0,0,Christopher Moreno
2,4774,584,Yes,141,0,Christopher Moreno
2,1212,25,Yes,170,1,Christopher Moreno
2,1939,854,No,0,0,Christopher Moreno
2,6749,849,No,0,0,Christopher Moreno
2,4370,43,Yes,153,1,Christopher Moreno
2,5222,521,Yes,138,0,Christopher Moreno
2,4862,323,Yes,149,0,Christopher Moreno
2,1133,582,Yes,363,0,Christopher Moreno
2,2834,488,Yes,129,0,Christopher Moreno
2,3201,986,No,0,0,Christopher Moreno
2,7119,400,No,0,0,Christopher Moreno
2,5029,477,Yes,149,0,Christopher Moreno
2,1141,832,Yes,139,1,Christopher Moreno
2,4542,615,Yes,162,0,Christopher Moreno
2,2720,539,Yes,147,1,Christopher Moreno
2,8823,181,No,0,0,Christopher Moreno
2,9823,383,No,0,0,Christopher Moreno
2,9070,960,Yes,150,1,Christopher Moreno
2,8218,409,Yes,150,0,Christopher Moreno
2,2846,9,Yes,165,1,Christopher Moreno
2,5403,319,No,0,0,Christopher Moreno
2,7982,773,No,0,0,Christopher Moreno
2,4674,277,No,0,0,Christopher Moreno
